wavelength,transmission
815,0.9568315125
816,0.9563690948
817,0.956245575
818,0.9556893920999999
819,0.9555251312
820,0.9557193756
821,0.9555825806
822,0.9549302673
823,0.9550025940000001
824,0.9545846558
825,0.9544256592000001
826,0.9539608764999999
827,0.9538352202999999
828,0.9532333373999999
829,0.9526351166000001
830,0.9526191710999999
831,0.9519731903
832,0.951705246
833,0.9512178802
834,0.9509034729
835,0.950178833
836,0.9495897675
837,0.9492041779
838,0.9489804839999999
839,0.9482520294
840,0.9475325775000001
841,0.9474031066999999
842,0.9469361114999999
843,0.9458494568
844,0.9455249786000001
845,0.9449112701
846,0.9442378235
847,0.9431791687000001
848,0.9431600952
849,0.9426441955999999
850,0.9414665985
851,0.9408865356
852,0.9402606201
853,0.9394699097
854,0.9388941956
855,0.9383852386
856,0.9367171478
857,0.9370323944000001
858,0.9363344574
859,0.9361518097
860,0.9357241058
861,0.9337206268
862,0.9324919891000001
863,0.9324146270999999
864,0.9312657928
865,0.9315098571999999
866,0.9298265076
867,0.9285231781000001
868,0.9289766693
869,0.9289022064
870,0.927743454
871,0.9252718353
872,0.9239826202
873,0.9285601044
874,0.9243997955000001
875,0.9212299346999999
876,0.9250251007
877,0.9216281891
878,0.9198735046000001
879,0.9194995880000001
880,0.9189605713
881,0.9193424225
882,0.9158294678
883,0.917283783
884,0.9165425872999999
885,0.9152445984
886,0.9102533722
887,0.9149478912
888,0.913741684
889,0.9102888489000001
890,0.9063470459
891,0.9092204285
892,0.9069750214
893,0.9076377106
894,0.9056667328
895,0.9003186035
896,0.9002384949000001
897,0.9044624329
898,0.9015050507
899,0.9014768219
900,0.9025384520999999
901,0.9013496399
902,0.9004434204
903,0.8991352080999999
904,0.8977055359
905,0.8967157745000001
906,0.8954036713000001
907,0.8942460632
908,0.8928338623000001
909,0.8917371368000001
910,0.8904646301
911,0.8892195129
912,0.8878562164
913,0.8863973236
914,0.8851593781
915,0.8837225342
916,0.8824975585999999
917,0.8810325623
918,0.8795270538
919,0.8781679535000001
920,0.8769153595
921,0.8753264618
922,0.8738333893
923,0.8724419403
924,0.870929184
925,0.8694033813
926,0.8678630828999999
927,0.8663605499
928,0.8646839905
929,0.863236084
930,0.861599884
931,0.8598681641
932,0.8582426452999999
933,0.8566320801
934,0.8549443054
935,0.8532557678
936,0.8515176391999999
937,0.8496798705999999
938,0.8479800415
939,0.8462261963000001
940,0.8444586945
941,0.8425849152000001
942,0.8406925201
943,0.8388530731
944,0.8369591522000001
945,0.8350287627999999
946,0.833078537
947,0.8310575867
948,0.8290727997
949,0.8270050049
950,0.8249152374000001
951,0.8229697418
952,0.8207673645
953,0.8185808563000001
954,0.8164700317000001
955,0.8142949677
956,0.8120141602
957,0.8097715759
958,0.8075500488
959,0.8051356506
960,0.8029290770999999
961,0.8006601714999999
962,0.798068924
963,0.79570755
964,0.793356781
965,0.7910294342
966,0.7884127808
967,0.7860472869999999
968,0.7834407043
969,0.7807753754
970,0.778221817
971,0.775577774
972,0.7728301238999999
973,0.7702607727
974,0.7675655365
975,0.7645578003
976,0.7619258118000001
977,0.7590385437
978,0.7561485291
979,0.7532969666
980,0.7502727509
981,0.7472270966000001
982,0.744220047
983,0.7412672424
984,0.7380308533000001
985,0.7348231506
986,0.7319197845
987,0.7285820006999999
988,0.7252296448
989,0.7220439148
990,0.7185497284
991,0.7150793457
992,0.7118014526
993,0.7083113098
994,0.7048950195
995,0.7012776184
996,0.69782341
997,0.69399086
998,0.6904249573
999,0.6867721558
1000,0.6828025818000001
1001,0.6790882874
1002,0.6753982544
1003,0.6714703369
1004,0.6674153137000001
1005,0.6636974334999999
1006,0.6595335388
1007,0.6554790497
1008,0.6516340637
1009,0.6474777222
1010,0.6432635498
1011,0.6392568207
1012,0.634980545
1013,0.6306410599
1014,0.6266489792000001
1015,0.6222716522
1016,0.6177223206
1017,0.6135001373
1018,0.6091840744
1019,0.6046278
1020,0.6002142334
1021,0.5957609558
1022,0.5911107635
1023,0.5865481949
1024,0.5821141434
1025,0.577199173
1026,0.5724691772
1027,0.5679813766
1028,0.5631290054
1029,0.5581766891000001
1030,0.5536635971
1031,0.5485990524000001
1032,0.5435710525999999
1033,0.538904953
1034,0.5339567184
1035,0.5287555313
1036,0.5240500641
1037,0.5190348053
1038,0.5137440491
1039,0.5087351227
1040,0.5037828064
1041,0.4984508133
1042,0.4933385086
1043,0.4883664322
1044,0.4829561996
1045,0.47766578670000004
1046,0.472743187
1047,0.4673274612
1048,0.4619510651
1049,0.4568414307
1050,0.45162544250000003
1051,0.4459397888
1052,0.4408432388
1053,0.43552742
1054,0.42994602200000004
1055,0.42478042600000004
1056,0.41949459079999996
1057,0.4138764191
1058,0.408666153
1059,0.4035248566
1060,0.39795112609999994
1061,0.392563324
1062,0.38749904630000004
1063,0.3818280792
1064,0.37652137760000004
1065,0.3713443375
1066,0.36588531490000004
1067,0.36041877749999995
1068,0.3554296112
1069,0.3499935532
1070,0.34453754429999994
1071,0.339484024
1072,0.3343122482
1073,0.3287145615
1074,0.3236704636
1075,0.31853672029999996
1076,0.3129417038
1077,0.3079286575
1078,0.3029098129
1079,0.2975733566
1080,0.2924542999
1081,0.2876480865
1082,0.282417984
1083,0.2772523689
1084,0.2725836945
1085,0.2674205589
1086,0.262463398
1087,0.2577070045
1088,0.252789135
1089,0.2478291893
1090,0.2433125305
1091,0.2385588074
1092,0.23365804669999998
1093,0.2291901588
1094,0.2246413803
1095,0.21985897059999998
1096,0.2154516792
1097,0.2111193275
1098,0.2065600014
1099,0.20219524379999998
1100,0.1980825424
