wavelengths,flambda
971.0,6.352825716405e-14
972.0,6.542034029415e-14
973.0,6.34134119616e-14
974.0,6.157891982745e-14
975.0,6.230301714495e-14
976.0,6.266472901425e-14
977.0,6.547220586945e-14
978.0,6.38276629851e-14
979.0,6.23094161445e-14
980.0,6.1558375671e-14
981.0,5.97976404264e-14
982.0,6.018966334620001e-14
983.0,6.11353681218e-14
984.0,6.360235084305e-14
985.0,6.222757630815e-14
986.0,5.893646980275e-14
987.0,6.02320988169e-14
988.0,5.888460422745e-14
989.0,6.16445937702e-14
990.0,6.05156755338e-14
991.0,6.24805051851e-14
992.0,6.010176129975e-14
993.0,6.06348989991e-14
994.0,5.951440049895e-14
995.0,5.88674279655e-14
996.0,6.114412464749999e-14
997.0,5.74003731213e-14
998.0,5.94925091847e-14
999.0,5.750713537694999e-14
1000.0,5.834742505470001e-14
1001.0,5.691842741835e-14
1002.0,5.42419616592e-14
1003.0,5.428675465605e-14
1004.0,5.314133373660001e-14
1005.0,5.09589381006e-14
1006.0,5.39583849423e-14
1007.0,5.44480768026e-14
1008.0,5.70797495649e-14
1009.0,5.54402585223e-14
1010.0,5.427530381475e-14
1011.0,5.52684959028e-14
1012.0,5.616806052375e-14
1013.0,5.3871830053649995e-14
1014.0,5.4897690718350003e-14
1015.0,5.42372466069e-14
1016.0,5.4934063978950004e-14
1017.0,5.509302859935e-14
1018.0,5.4954944924850007e-14
1019.0,5.48380789857e-14
1020.0,5.37340831686e-14
1021.0,5.10067622025e-14
1022.0,4.883615419725e-14
1023.0,4.932786679425001e-14
1024.0,5.147927780085e-14
1025.0,5.355726870735e-14
1026.0,5.40230485167e-14
1027.0,5.2217857064699997e-14
1028.0,5.08127714793e-14
1029.0,5.202891818325e-14
1030.0,5.29594674336e-14
1031.0,5.08161393738e-14
1032.0,4.970305024155e-14
1033.0,5.01930788913e-14
1034.0,5.123274792345e-14
1035.0,5.14493035398e-14
1036.0,5.083466279355e-14
1037.0,4.9838102811e-14
1038.0,4.9387141737449996e-14
1039.0,5.00327671131e-14
1040.0,5.0348675617199995e-14
1041.0,4.908268407465e-14
