wavelengths,flambda
859,1.6230174090672057e-15
860,1.4574475517972769e-15
861,1.6479128011371736e-15
862,1.705328395252562e-15
863,1.7184795530366494e-15
864,1.7246259010309352e-15
865,1.6865376203951533e-15
866,1.5907237455511576e-15
867,1.467600054837305e-15
868,1.6407589528412059e-15
869,1.677535694622727e-15
870,1.7185928223013355e-15
871,1.7142587825420285e-15
872,1.6977572391393294e-15
873,1.6701135770156605e-15
874,1.5960056702096805e-15
875,1.4324746597041027e-15
876,1.556909889272216e-15
877,1.6273097180447862e-15
878,1.6166027917618214e-15
879,1.6331818351877265e-15
880,1.6503629941785425e-15
881,1.631798757850506e-15
882,1.6289491416126125e-15
883,1.6268447179055484e-15
884,1.6059852885825557e-15
885,1.539168345498216e-15
886,1.4091948450409743e-15
887,1.448278702897945e-15
888,1.5573152740089877e-15
889,1.5964468241879317e-15
890,1.5962024010378194e-15
891,1.6032906723910744e-15
892,1.5920531690261582e-15
893,1.5695722007560792e-15
894,1.5652262379162788e-15
895,1.5397764226033733e-15
896,1.5389716146700768e-15
897,1.502391603716695e-15
898,1.492227177596174e-15
899,1.3981779186651838e-15
900,1.425106195959256e-15
901,1.3469504033258075e-15
902,1.2777309595220722e-15
903,1.4675881317568116e-15
904,1.5448020010312909e-15
905,1.5285806500201838e-15
906,1.5108927601084032e-15
907,1.4264058117330235e-15
908,1.4462994715360606e-15
909,1.4295833126844823e-15
910,1.4461146637884149e-15
911,1.4449760096013063e-15
912,1.4355567760116155e-15
913,1.4133500385928822e-15
914,1.3916619551756066e-15
915,1.3781471434364736e-15
916,1.3812352212842334e-15
917,1.3847406069492575e-15
918,1.3918467629232522e-15
919,1.4004015731771804e-15
920,1.402076765986486e-15
921,1.3461336723120178e-15
922,1.3096371229220885e-15
923,1.2207267116837021e-15
924,1.2995859660662538e-15
925,1.3334952069891413e-15
926,1.3289048209992287e-15
927,1.3412213631487869e-15
928,1.3361719385598826e-15
929,1.348732903859553e-15
930,1.3017142359343044e-15
931,1.2590355693086096e-15
932,1.202895744806002e-15
933,1.2307659454590433e-15
934,1.2080286309583594e-15
935,1.2620461471331629e-15
936,1.2326319075562416e-15
937,1.2467726810212714e-15
938,1.2792869215264452e-15
939,1.3679767557757062e-15
940,1.3793632976467885e-15
941,1.31080558481043e-15
942,1.2460274884904414e-15
943,1.1656301567242564e-15
944,1.1530632298843398e-15
945,1.2347363312633058e-15
946,1.1859530474250518e-15
947,1.2574676842237434e-15
948,1.2109855549206925e-15
949,1.2315707533923398e-15
950,1.135309763029846e-15
951,1.2580757613289006e-15
952,1.1811540075265069e-15
953,1.1533851530576583e-15
954,1.124686298310334e-15
955,1.054799161998975e-15
956,1.1426663036941999e-15
957,1.1594182317872576e-15
958,1.2058884380098154e-15
959,1.175937659810697e-15
960,1.2003084363389605e-15
961,1.1761224675583426e-15
962,1.1158989879867866e-15
963,1.1561632308125926e-15
964,1.1340161087963254e-15
965,1.1697316964139449e-15
966,1.1624049634508241e-15
967,1.1610397707343438e-15
968,1.1540230378640487e-15
969,1.113991295107862e-15
970,1.0997610985391329e-15
971,1.1245193751834282e-15
972,1.1580113082890508e-15
973,1.122486489959324e-15
974,1.0900139802358765e-15
975,1.1028312917661525e-15
976,1.1092339859910435e-15
977,1.1589293854870332e-15
978,1.1298191844626909e-15
979,1.1029445610308386e-15
980,1.0896503262808316e-15
981,1.0584833938713986e-15
982,1.0654226267184873e-15
983,1.0821626317310519e-15
984,1.1258309140376887e-15
985,1.101495906750905e-15
986,1.0432397354607405e-15
987,1.0661737807895638e-15
988,1.0423216582627577e-15
989,1.0911764805839714e-15
990,1.0711933976772347e-15
991,1.1059730234761317e-15
992,1.0638666647141141e-15
993,1.0733037829245452e-15
994,1.0534697385239746e-15
995,1.0420176197101794e-15
996,1.0823176317774644e-15
997,1.016049150395816e-15
998,1.053082238407943e-15
999,1.0179389586540009e-15
1000,1.0328130015693673e-15
1001,1.0075181863028746e-15
1002,9.601418259628275e-16
1003,9.609347108156307e-16
1004,9.406595124368086e-16
1005,9.020287316385823e-16
1006,9.551222090751569e-16
1007,9.637902885937714e-16
1008,1.010373764081015e-15
1009,9.813529861603721e-16
1010,9.607320184472448e-16
1011,9.783126006345856e-16
1012,9.94235874633361e-16
1013,9.535900932317702e-16
1014,9.717489448230355e-16
1015,9.600583643993745e-16
1016,9.723927911696726e-16
1017,9.752066381660865e-16
1018,9.727624066649641e-16
1019,9.706937521993798e-16
1020,9.511518232708945e-16
1021,9.028752703536052e-16
1022,8.644531434640112e-16
1023,8.731569922241055e-16
1024,9.112393113196408e-16
1025,9.480220146414087e-16
1026,9.562668248025115e-16
1027,9.243129690805222e-16
1028,8.994414231715405e-16
1029,9.209685450021573e-16
1030,9.37440280703623e-16
1031,8.99501038574007e-16
1032,8.797981480588623e-16
1033,8.884721891177232e-16
1034,9.068754638591005e-16
1035,9.107087342376902e-16
1036,8.99828923287572e-16
1037,8.821887256977649e-16
1038,8.742062233075142e-16
1039,8.856344959603226e-16
1040,8.912264207116708e-16
1041,8.688169909245518e-16
1042,8.43486406416579e-16
1043,8.416740981816006e-16
1044,8.479754462222987e-16
1045,8.439812142570501e-16
1046,8.410123672142234e-16
1047,8.516835242557088e-16
1048,8.638808356003339e-16
1049,8.641967972334059e-16
1050,8.586406417235375e-16
1051,8.540442941933782e-16
1052,8.411494826398962e-16
1053,8.145371669788958e-16
1054,8.002831242491799e-16
1055,8.19783322395939e-16
1056,8.441302527632161e-16
1057,8.429200600931481e-16
1058,8.298881331139934e-16
1059,8.242962083626453e-16
1060,8.232052464975101e-16
1061,8.19896591660625e-16
1062,8.145967823813623e-16
1063,8.134640897345007e-16
1064,8.109065889686923e-16
1065,8.083550497431303e-16
1066,8.058154335980618e-16
1067,8.032758174529931e-16
1068,8.007421628481712e-16
1069,7.982204313238426e-16
1070,7.956986997995139e-16
1071,7.931888913556785e-16
1072,7.906790829118431e-16
1073,7.88181197548501e-16
1074,7.856892737254056e-16
1075,7.832033114425568e-16
1076,7.807173491597079e-16
1077,7.782433099573523e-16
1078,7.757752322952435e-16
1079,7.733131161733813e-16
1080,7.708569615917657e-16
1081,7.684067685503968e-16
1082,7.659625370492744e-16
1083,7.635302286286453e-16
1084,7.610979202080164e-16
1085,7.586715733276339e-16
1086,7.562571495277447e-16
1087,7.538427257278556e-16
1088,7.51434263468213e-16
1089,7.490377242890638e-16
1090,7.466471466501612e-16
1091,7.442565690112588e-16
1092,7.418779144528493e-16
1093,7.3949925989444e-16
1094,7.37132528416524e-16
1095,7.347717584788547e-16
1096,7.324169500814319e-16
1097,7.300681032242559e-16
1098,7.277252179073263e-16
1099,7.253882941306436e-16
1100,7.230573318942074e-16
